Price,odometer,make,model,year,color
1333,138355,VOLKSWAGEN,Passat,2013,Grey
6500,14300,VOLKSWAGEN,UP,2013,White
17484,128147,HYUNDAI,Elantra,2011,White
17923,172000,HYUNDAI,Santa FE,2011,White
18503,30312,HYUNDAI,Elantra,2016,Grey
31361,144000,TOYOTA,Avalon,2014,Black
42337,144000,BMW,528,2014,White
5802,84818,DAEWOO,Lacetti,2009,Blue
113025,32040,LEXUS,NX 300,2016,White
28000,12987,TOYOTA,CHR,2018,Blue
282,0,FORD,Fusion,2014,Silver
2587,277614,HYUNDAI,Sonata,2012,White
45473,212001,TOYOTA,Hilux,2007,Silver
50,120000,TOYOTA,Prius,2012,White
21975,193873,HYUNDAI,Tucson,2011,White
2274,53675,TOYOTA,Camry,2014,Silver
470,278989,HYUNDAI,Sonata,2011,Blue
24148,55000,SUBARU,Forester,2014,Black
69807,22237,HONDA,Civic,2018,Black
8781,309000,MERCEDES-BENZ,C 220,2000,Silver
20385,95000,MITSUBISHI,Outlander Sport,2011,Blue
31047,132349,MERCEDES-BENZ,E 350,2014,Grey
18189,6000,LINCOLN,Navigator,2006,White
862,264014,AUDI,Q7,2015,Black
6743,10782,JAGUAR,E-pace,2018,White
19757,57000,HYUNDAI,Elantra,2015,Black
28000,48578,BMW,520 d xDrive Luxury,2017,Sky blue
1490,202637,HYUNDAI,Sonata,2011,Black
15681,263886,HYUNDAI,Sonata,2016,Silver
29166,33100,HYUNDAI,Elantra,2017,Blue
15530,86262,TOYOTA,Aqua,2013,Black
20698,120000,HYUNDAI,Elantra,2017,Silver
15053,83000,HYUNDAI,Elantra,2014,Black
706,73402,TOYOTA,Prius,2010,White
21639,174400,FORD,Fusion,2015,White
39201,80000,FORD,Mustang,2015,Black
10036,101000,HONDA,FIT,2013,Silver
20385,105000,TOYOTA,Prius,2013,White
706,105328,TOYOTA,Prius,2013,White
53188,17101,HYUNDAI,Tucson,2018,White
26657,170000,BMW,535,2014,Black
8467,440000,VAZ,2106,1999,Carnelian red
10976,76800,CHEVROLET,Cruze,2015,Black
627,297378,TOYOTA,Highlander,2009,Black
7213,274098,BMW,X5,2012,White
25716,160000,BMW,X5,2008,Beige
31204,30574,KIA,Optima,2016,White
251,296104,TOYOTA,Prius,2016,Black
10976,230000,FORD,Transit,2001,White
10349,134800,TOYOTA,Aqua,2014,Silver
31361,29500,SUZUKI,Samurai,1982,Blue
13485,260000,OPEL,Astra H,2007,Silver
6899,180000,OPEL,Astra,1999,Silver
15053,188800,VOLKSWAGEN,Jetta,2011,Blue
5018,167222,LEXUS,RX 450,2010,Black
11992,147398,CHEVROLET,Lacetti,2010,Grey
12388,189530,MERCEDES-BENZ,E 350,2010,Black
22580,135000,MAZDA,Mazda 6 Grand Touring,2013,Red
549,54549,MERCEDES-BENZ,C 300,2015,Blue
7213,248592,MERCEDES-BENZ,C 280,1999,Silver
5331,123000,MERCEDES-BENZ,A 190,2002,Black
2666,0,MERCEDES-BENZ,ML 350,2011,Black
13485,167219,TOYOTA,Prius,2009,White
21326,171000,BMW,328,2009,Black
4077,104557,HYUNDAI,Sonata,2013,Grey
56136,50963,MERCEDES-BENZ,E 300,2017,Black
9408,39333,HONDA,FIT,2011,Silver
19444,67000,KIA,Optima,2012,Blue
26528,183731,HYUNDAI,H1,2014,Silver
12858,145000,HONDA,FIT,2013,White
23521,140096,BMW,730,2012,Black
17562,146218,LEXUS,GX 470,2014,Black
2195,106989,TOYOTA,Camry,2015,Black
10976,136000,BMW,M3,2006,Silver
8154,259066,LEXUS,IS 350,2011,Silver
5018,109139,MERCEDES-BENZ,E 350,2009,Black
39226,133808,HYUNDAI,Tucson,2017,Silver
33908,175126,HYUNDAI,Santa FE,2014,Grey
15681,275240,LEXUS,GX 460,2010,Silver
12231,138942,TOYOTA,Prius,2009,Red
627,318285,MERCEDES-BENZ,E 350,2012,Black
13172,103000,VOLKSWAGEN,Golf,2013,Black
42052,113588,HYUNDAI,Santa FE,2016,Blue
10976,131200,CHEVROLET,Cruze,2011,Red
26657,205000,MERCEDES-BENZ,CLS 500,2005,Silver
9722,684618,HYUNDAI,Sonata,2015,Orange
22063,167512,HYUNDAI,Tucson,2010,Grey
784,81440,CHEVROLET,Volt,2017,Black
33214,79730,HYUNDAI,Santa FE,2013,White
7997,39576,FORD,Mustang,2018,Black
3136,268683,TOYOTA,Camry,2012,Blue
220,273962,BMW,X5,2012,White
9252,498170,HYUNDAI,Sonata,2015,Orange
5175,147947,NISSAN,Altima,2018,Grey
2000,0,VOLKSWAGEN,Golf,1986,Green
2822,103498,NISSAN,Juke,2015,Black
75266,24000,LEXUS,NX 200,2017,Black
5331,247000,OPEL,Vectra 1.6,1998,Green
60,232000,TOYOTA,VOXY,2005,Golden
66799,130000,TOYOTA,Highlander LIMITED,2014,Carnelian red
23700,71011,BMW,528,2013,White
941,364523,LEXUS,RX 400,2008,Black
17249,104978,HYUNDAI,Elantra,2015,Black
2038,49562,TOYOTA,Prius,2015,Orange
706,116869,LEXUS,CT 200h,2011,Black
18189,0,LEXUS,ES 300,2015,Black
9722,536315,HYUNDAI,Sonata,2015,Orange
13015,90000,CHEVROLET,Trax,2015,White
13485,161000,MAZDA,Mazda 2,2009,Grey
73071,188078,LEXUS,GX 460,2015,Black
15053,140000,INFINITI,FX35,2003,Silver
18760,116000,JEEP,Compass,2010,Silver
6837,518650,HYUNDAI,Sonata,2016,Orange
21639,110000,MERCEDES-BENZ,C 300,2008,Black
8467,587027,HYUNDAI,Sonata,2014,Orange
13485,280000,MERCEDES-BENZ,Vito,2002,Black
470,182024,TOYOTA,Highlander,2008,Black
6743,61653,FORD,Mustang,2017,Black
18189,48000,HYUNDAI,Elantra limited,2012,Black
3400,362000,OPEL,Vectra,1991,Grey
23834,280000,AUDI,Q5,2010,White
24618,64269,HONDA,Hr-v EXL,2015,Grey
3293,196614,BMW,X5,2015,Black
37633,88000,MERCEDES-BENZ,GL 450,2011,Black
1098,0,AUDI,A6,2011,Silver
2509,44477,MERCEDES-BENZ,GLA 250,2017,Blue
6899,106000,HONDA,Civic,2011,Black
34980,143269,HYUNDAI,Santa FE,2015,Blue
8781,686233,HYUNDAI,Sonata,2014,Orange
8467,145600,DODGE,Caliber,2010,Black
35,50000,TOYOTA,Mark X Zio,2005,White
8781,67074,TOYOTA,Prius,2015,White
157,190454,NISSAN,Juke,2012,Black
40456,18000,KIA,Optima,2018,White
14583,230696,MERCEDES-BENZ,E 350,2011,Black
78,229854,BMW,X5,2009,Green
392,314373,TOYOTA,Camry,2012,Grey
2901,87954,HYUNDAI,Santa FE,2017,Silver
2274,168966,FORD,Escape,2011,White
44545,86000,HYUNDAI,Tucson,2016,White
11604,401021,HYUNDAI,Sonata,2014,Silver
21012,157584,AUDI,A4,2013,Black
20,111111,TOYOTA,Prius,2008,White
22266,142300,TOYOTA,Prius,2013,Silver
45210,63433,HYUNDAI,Tucson,2017,Silver
32302,112000,BMW,328,2012,Black
29075,126627,JEEP,Compass,2014,Brown
784,95349,FORD,Escape,2012,Blue
784,189259,BMW,328,2013,Black
12701,78000,KIA,Picanto,2017,Silver
3607,156326,HYUNDAI,Elantra,2013,Grey
40889,1461,HONDA,Civic,2017,Silver
30734,157000,MERCEDES-BENZ,ML 320,2009,Silver
250,128000,TOYOTA,Prius,2010,White
8154,224629,LEXUS,RX 400,2008,Silver
5645,250000,MERCEDES-BENZ,C 200,1995,Blue
9879,179054,MERCEDES-BENZ,ML 350,2014,White
11604,76000,HONDA,FIT,2012,White
8781,200000,FORD,Transit,1997,Grey
48566,14570,TOYOTA,Aqua,2018,Black
19444,116800,HYUNDAI,Veloster,2015,Black
20171,221319,SSANGYONG,REXTON,2011,Grey
20385,123932,TOYOTA,Camry XLE,2013,Grey
13799,200000,TOYOTA,Prius,2009,Grey
9722,413499,HYUNDAI,Sonata,2015,Orange
2430,129128,NISSAN,Juke,2013,White
2509,111936,TOYOTA,Camry,2015,White
13172,93000,TOYOTA,Prius,2008,Silver
21953,123546,TOYOTA,Camry,2012,Silver
24148,77000,NISSAN,Juke,2014,White
4500,245000,VOLKSWAGEN,Golf,2000,Green
14113,140000,HONDA,Insight,2011,Blue
14897,60000,VOLKSWAGEN,Jetta se,2014,Silver
17249,207768,VOLKSWAGEN,Jetta,2013,Silver
19416,151727,HYUNDAI,Sonata,2011,Black
392,314373,TOYOTA,Camry,2012,Grey
21012,88000,MINI,Cooper,2014,Red
7527,179200,FORD,Focus,2013,Silver
17405,200000,TOYOTA,Prius,2010,Black
2352,167158,HONDA,FIT,2012,Grey
22947,68493,SSANGYONG,Actyon,2010,Black
84675,135000,AUDI,Allroad Allroad,2013,Brown
9722,135000,TOYOTA,Aqua,2012,Silver
17876,61579,HYUNDAI,Elantra,2014,Grey
10349,149000,TOYOTA,Prius,2013,Black
862,263190,LEXUS,GX 470,2008,White
13328,186005,LEXUS,RX 450,2010,Silver
549,39221,TOYOTA,CHR,2019,Grey
53000,63000,FORD,Mustang,2015,Red
13000,1000,JAGUAR,XF,2008,Black
19707,76462,HYUNDAI,Elantra,2011,Grey
13485,100000,HONDA,Elysion,2006,Black
11604,346470,HYUNDAI,Sonata,2014,Silver
7997,273186,MERCEDES-BENZ,E 350,2011,White
2901,174518,DODGE,Avenger,2011,Silver
37580,45156,HYUNDAI,Santa FE,2016,Black
8781,295000,MERCEDES-BENZ,E 220,2001,Silver
20385,320070,MERCEDES-BENZ,220,2004,Blue
13799,0,FORD,C-MAX,2014,White
3607,103358,NISSAN,Juke,2015,Blue
10349,192000,SUBARU,Forester,2002,White
5959,48606,HYUNDAI,Elantra,2007,Black
10349,125000,NISSAN,X-Trail,2004,Silver
16411,201546,HYUNDAI,Sonata,2010,Grey
13485,134000,TOYOTA,Aqua sport,2012,Silver
3763,245000,OPEL,Vectra,1995,Green
4234,208627,HYUNDAI,Sonata,2012,Black
20341,92300,HONDA,FIT,2013,White
29793,219030,MERCEDES-BENZ,E 350,2014,Black
3293,54307,TOYOTA,Corolla,2019,Black
15053,69012,VOLKSWAGEN,Tiguan,2016,Blue
3800,0,OPEL,Vectra b,1997,Green
21953,47000,HYUNDAI,Sonata,2012,Grey
8781,165000,NISSAN,Almera dci,2004,Silver
16308,111520,MERCEDES-BENZ,E 350,2005,Grey
784,64923,SUBARU,XV,2014,Orange
7683,21500,HYUNDAI,Sonata,2013,Silver
17405,28888,KIA,Cerato,2017,White
17562,130000,FORD,Fusion,2013,Blue
15681,160000,FORD,Focus,2014,Blue
45473,11000,HYUNDAI,Tucson,2017,Black
42544,83804,SSANGYONG,Actyon,2016,Blue
4077,111930,HYUNDAI,Sonata,2013,Silver
9722,25000,MITSUBISHI,Pajero IO,2001,Black
627,243467,LEXUS,GX 460,2013,White
251,216858,HONDA,Insight,2011,Grey
131716,28226,MERCEDES-BENZ,GLC 300 GLC coupe,2017,White
22063,167512,HYUNDAI,Tucson,2010,Grey
23207,30504,TOYOTA,Camry,2019,Silver
29166,42000,SUBARU,Impreza Sport,2018,Red
18189,198000,TOYOTA,RAV 4,2006,Black
27284,99520,TOYOTA,Avalon,2013,Grey
18679,130000,HYUNDAI,Elantra,2013,White
16894,130630,SSANGYONG,Actyon,2011,Silver
14113,1000,FORD,Transit,2000,White
10976,219200,TOYOTA,Prius,2008,White
7213,154000,VOLKSWAGEN,Golf,1988,Red
12231,73842,CHEVROLET,Camaro,2017,Red
10976,0,NISSAN,X-Terra,2003,Silver
6586,0,TOYOTA,Tacoma,2014,Silver
9095,150000,FIAT,500,2007,Beige
392,1600,MERCEDES-BENZ,E 300,2017,Black
23521,156192,DODGE,Challenger,2013,Blue
12849,113861,HYUNDAI,Elantra,2010,Silver
31047,17542,TOYOTA,Tacoma,2019,Silver
3,65000,VOLKSWAGEN,Jetta,2015,Grey
11604,78000,KIA,Ceed,2008,Grey
19068,189853,HYUNDAI,Elantra,2012,White
29479,205250,TOYOTA,Highlander,2012,Silver
4704,401128,AUDI,A7,2014,Grey
5331,250000,MERCEDES-BENZ,C 180,1996,Blue
251,296104,TOYOTA,Prius,2016,Black
7000,271000,MERCEDES-BENZ,E 280,1994,Black
26657,90000,SSANGYONG,Korando,2013,Black
8674,140000,DAEWOO,Lacetti,2010,Grey
1098,58899,VOLKSWAGEN,Tiguan,2014,Red
15681,140000,TOYOTA,Prius,2013,White
7213,200000,NISSAN,Micra,2006,Grey
7997,244731,LEXUS,RX 450,2008,Black
31361,102000,MERCEDES-BENZ,E 350,2011,Silver
10976,171200,FORD,Transit,2001,White
8781,1346320,HONDA,Cr-v,2000,White
14426,200211,TOYOTA,Prius,2008,White
19823,91000,TOYOTA,Aqua,2012,Yellow
12544,203100,FORD,Transit Connect,2012,White
19130,57554,TOYOTA,Tacoma,2013,Silver
38574,187000,MERCEDES-BENZ,Vito,2012,White
5018,0,VOLKSWAGEN,Passat,2003,Black
15681,246839,HYUNDAI,Sonata,2016,Silver
2666,200000,OPEL,Omega b,1997,Silver
5488,393943,KIA,Optima,2013,Silver
5018,140632,PORSCHE,Cayenne,2013,Black
188,67232,MERCEDES-BENZ,E 350,2014,Silver
22580,98000,TOYOTA,Camry,2013,Black
4861,123622,BMW,X6,2012,Silver
157,77333,AUDI,A6,2015,Grey
94083,61000,PORSCHE,911,2005,White
8000,129000,MAZDA,Demio,2013,Grey
2822,103498,NISSAN,Juke,2015,Black
15053,160000,TOYOTA,Prius,2010,White
22580,106000,MITSUBISHI,Outlander,2012,Blue
1019,25635,HYUNDAI,Elantra,2017,Black
10506,92000,TOYOTA,Aqua,2013,Silver
3763,63618,TOYOTA,RAV 4,2017,Blue
9252,57438,CHEVROLET,Captiva,2008,Silver
19444,96360,BMW,X4,2015,White
9405,38235,CHEVROLET,Orlando,2012,Silver
14113,31115,CHEVROLET,Malibu,2014,Black
11917,0,VOLKSWAGEN,Jetta,2005,Silver
9879,48000,HYUNDAI,Sonata,2015,Silver
15681,219432,HYUNDAI,Sonata,2016,Silver
11807,233503,SSANGYONG,Actyon,2010,Silver
17942,141881,HYUNDAI,Elantra,2011,White
60,150000,HYUNDAI,Accent,2012,Silver
40456,130000,MERCEDES-BENZ,Vito,2012,White
27356,121168,SSANGYONG,REXTON,2011,White
14113,102000,TOYOTA,Aqua,2012,Silver
3058,123498,TOYOTA,Prius,2015,Black
21012,112000,TOYOTA,Prius,2014,White
862,263190,LEXUS,GX 470,2008,White
27598,101000,VOLKSWAGEN,CC,2013,Grey
13000,1000,VOLKSWAGEN,Touareg,2004,Silver
470,25275,MERCEDES-BENZ,GLE 350,2017,White
14113,113000,HONDA,Insight,2010,Black
18208,251018,SSANGYONG,Korando,2012,White
706,227576,ACURA,TSX,2010,Grey
21953,92800,HYUNDAI,Veloster,2013,Grey
22825,110000,CHEVROLET,Malibu,2015,Silver
5959,0,VOLKSWAGEN,Bora,2000,Silver
15053,206400,HYUNDAI,Elantra,2013,Black
48914,48400,CHEVROLET,Impala,2016,Silver
31361,128000,FORD,Mustang,2014,Silver
23239,159000,SSANGYONG,REXTON,2011,Silver
14583,98000,TOYOTA,Ist,2009,Blue
25716,290000,MERCEDES-BENZ,Sprinter,1998,White
314,287021,AUDI,Q5,2011,Black
58579,24998,HYUNDAI,Tucson,2018,Grey
19757,270000,BMW,X5,2003,Black
50,111000,TOYOTA,Prius,2008,Black
30,156000,NISSAN,Note,2005,Green
26657,292800,TOYOTA,Camry,2013,White
14113,96287,CHEVROLET,Cruze,2012,Black
5959,165000,NISSAN,Skyline,2003,Blue
15053,240000,MERCEDES-BENZ,S 430,2003,Carnelian red
11604,51245,CHEVROLET,Orlando,2013,Black
20071,19000,TOYOTA,Camry,2008,White
5018,190549,TOYOTA,Camry,2013,Black
15524,170333,MERCEDES-BENZ,ML 350,2004,Silver
28830,131900,HYUNDAI,Tucson,2011,White
5018,141550,TOYOTA,Camry,2012,Blue
784,0,BMW,X5,2013,Black
5959,199000,HONDA,Inspire,2003,Black
10036,205000,MERCEDES-BENZ,C 200,2001,Blue
11290,113581,HONDA,FIT,2010,White
12231,290000,MERCEDES-BENZ,Sprinter,2002,White
11604,160000,TOYOTA,Prius,2007,Carnelian red
10349,509460,HYUNDAI,Sonata,2014,Silver
16308,140160,HYUNDAI,Veloster,2013,Silver
17484,201494,SSANGYONG,Korando,2011,Silver
14426,185600,JEEP,Liberty,2008,Black
862,113365,HYUNDAI,Elantra,2016,Black
20764,160118,HYUNDAI,Santa FE,2010,Black
13799,470507,HYUNDAI,Sonata,2017,Orange
14426,110531,NISSAN,Juke,2013,Red
23207,107200,FORD,Fusion hybrid,2014,Silver
58172,36340,HONDA,Civic,2017,Grey
13485,155672,TOYOTA,RAV 4,2013,Grey
31047,132349,MERCEDES-BENZ,E 350,2014,Grey
188,153115,MERCEDES-BENZ,E 350,2014,Black
2038,68011,SUBARU,Forester,2016,Black
3763,64994,TOYOTA,Tacoma,2014,Grey
1646,205968,MERCEDES-BENZ,E 350,2010,White
100,88000,KIA,Optima,2016,White
627,394069,TOYOTA,Tacoma,2012,Black
26971,18555,TOYOTA,Tacoma,2019,Black
3136,500,VOLKSWAGEN,Jetta,1990,Blue
30734,59700,BMW,335,2009,Black
9565,230000,SUBARU,Forester,2005,White
470,106442,HYUNDAI,Tucson,2015,White
1411,23184,VOLKSWAGEN,Jetta,2013,White
17249,197000,MERCEDES-BENZ,Vito 111,2008,Blue
392,314373,TOYOTA,Camry,2012,Grey
12231,63383,HYUNDAI,Tucson,2010,Black
13500,60000,LEXUS,CT 200h,2014,White
16465,171107,TOYOTA,Camry,2012,Silver
29479,205250,TOYOTA,Highlander,2012,Silver
14113,128000,HYUNDAI,Sonata,2013,Carnelian red
10036,223000,MITSUBISHI,Pajero,2000,White
27284,116800,TOYOTA,Camry sport,2013,Grey
314,274771,MERCEDES-BENZ,E 350,2010,White
5488,109798,TOYOTA,Camry,2014,White
4704,83294,VAZ,2105,2008,White
15524,0,FORD,Escape,2014,White
8123,62558,CHEVROLET,Captiva,2008,Silver
9408,47000,MERCEDES-BENZ,C 250 AMG,2013,Black
15000,180000,MITSUBISHI,Pajero IO,2003,Silver
15053,226000,BMW,328,2006,Black
8154,103458,BMW,X5,2012,White
6272,250000,MERCEDES-BENZ,C 180,1997,Blue
392,314373,TOYOTA,Camry,2012,Grey
6272,96549,TOYOTA,Prius,2015,Black
3293,288778,CHEVROLET,Volt,2011,Black
11290,107000,OPEL,Corsa,2008,Black
75266,11000,TOYOTA,Camry,2018,Red
7840,242000,OPEL,Combo,2003,Black
470,0,HONDA,Civic,2017,White
12980,150000,HYUNDAI,Elantra,2011,Black
33556,55000,HYUNDAI,Sonata,2015,Sky blue
3763,53717,HYUNDAI,Tucson,2013,Silver
48998,30008,HYUNDAI,Tucson,2017,Silver
14113,100000,TOYOTA,Aqua,2013,White
19130,230000,FORD,Escape,2009,Sky blue
6241,273421,KIA,Sportage,2008,Silver
2038,167158,HONDA,FIT,2012,Grey
17562,118000,SUBARU,Outback,2012,Black
3,196800,PORSCHE,Panamera,2011,Black
28357,151780,HYUNDAI,H1,2014,Silver
549,81270,JAGUAR,Daimler,2017,White
67000,50000,AUDI,A7,2014,Black
1490,124403,NISSAN,Altima,2015,White
46728,260771,LEXUS,GX 460,2010,Black
5488,109798,TOYOTA,Camry,2014,White
31361,52000,INFINITI,EX37,2012,Black
3607,168966,FORD,Escape,2011,White
23207,129000,LEXUS,CT 200h,2013,White
26030,104000,HYUNDAI,IX35,2011,Brown
32910,140000,HYUNDAI,H1,2014,Silver
19444,100000,FORD,Fusion,2013,Black
1411,23184,VOLKSWAGEN,Jetta,2013,White
13328,186005,LEXUS,RX 450,2010,Silver
15681,286095,HYUNDAI,Sonata,2016,Silver
21169,39728,TOYOTA,Corolla S,2016,Black
8781,141000,TOYOTA,Vitz,2005,Silver
36065,144000,TOYOTA,Sienna,2013,Grey
25299,136275,HYUNDAI,Tucson,2010,Black
157,110947,LEXUS,RX 350,2010,Grey
4391,169141,TOYOTA,Corolla,2014,Silver
34497,137600,BMW,535,2011,Black
20542,151000,SUBARU,XV,2014,Black
44457,37045,SSANGYONG,Actyon,2016,Blue
24415,79084,SSANGYONG,REXTON,2011,Silver
627,230696,MERCEDES-BENZ,E 350,2011,Black
20266,156743,CHEVROLET,Malibu,2012,Black
392,147349,CHEVROLET,Cruze,2014,Black
10663,144000,NISSAN,Note,2012,Black
17876,97000,VOLKSWAGEN,Jetta sei,2014,Black
22894,289600,TOYOTA,Camry,2013,White
13172,78000,FORD,Focus,2014,Silver
50805,49425,MERCEDES-BENZ,ML 350,2015,Grey
7840,60000,MERCEDES-BENZ,C 240,1997,Blue
68994,12000,TOYOTA,Hilux,2018,Grey
13000,0,MERCEDES-BENZ,Sprinter 308 CDI,2003,White
69,205502,ACURA,TL saber,2001,Black
549,86189,MERCEDES-BENZ,GLE 350,2016,Blue
12544,105941,CHEVROLET,Cruze,2016,Red
470,118133,LEXUS,RX 350,2016,White
22266,84130,TOYOTA,Camry,2015,White
21012,130000,BMW,328,2009,White
5331,254680,VOLKSWAGEN,Sharan,1997,Blue
30,25000,HONDA,FIT,2004,Silver
25089,280000,FORD,Transit,2008,White
7997,137328,FORD,Fusion,2014,Silver
11604,245000,MERCEDES-BENZ,ML 320,2001,Silver
941,188078,LEXUS,GX 460,2015,Black
12388,40845,HYUNDAI,Santa FE,2010,Black
34497,16515,FORD,Courier,2015,White
470,229904,MERCEDES-BENZ,E 350,2010,Black
35438,11746,MAZDA,CX-9,2019,Grey
21953,215423,MERCEDES-BENZ,Sprinter EURO4,2007,Green
7840,200000,MAZDA,MPV LX,2005,Blue
12544,509454,HYUNDAI,Sonata,2015,Orange
42024,156800,BMW,528,2013,Black
470,135200,MERCEDES-BENZ,ML 350,2014,Grey
57698,7978,HYUNDAI,Sonata,2017,Black
21953,182000,HYUNDAI,Santa FE,2010,White
7840,170000,OPEL,Meriva,2006,Silver
21012,87000,TOYOTA,Corolla,2014,White
13328,73646,TOYOTA,RAV 4,2018,Grey
10036,37878,TOYOTA,Corolla,2018,Silver
9722,377149,HYUNDAI,Sonata,2015,Orange
19914,59200,TOYOTA,Yaris SE,2013,Red
2430,175614,MERCEDES-BENZ,E 350,2008,Black
30671,367000,MERCEDES-BENZ,Viano Ambiente,2007,Black
26030,100000,LEXUS,HS 250h,2009,Silver
1254,42395,AUDI,A4,2014,Grey
22894,105000,TOYOTA,Camry,2012,Grey
16621,95000,HYUNDAI,Elantra,2012,Black
15053,309174,HYUNDAI,Sonata,2015,Silver
8467,148901,NISSAN,Tiida,2005,Blue
62722,84000,MERCEDES-BENZ,GLA 250,2015,Red
4391,0,ACURA,RDX,2014,White
37984,90621,HYUNDAI,Sonata,2015,Grey
157,189704,LEXUS,GX 460,2012,Grey
11500,170451,CHEVROLET,Cruze,2013,Brown
32929,111205,BMW,535 i,2012,White
1960,108195,NISSAN,Rogue,2016,Black
24415,85600,SSANGYONG,Korando,2011,White
3136,55811,TOYOTA,Camry,2014,Black
282,311949,LEXUS,RX 450,2010,Silver
13172,234000,JEEP,Cherokee,2004,Golden
706,116869,LEXUS,CT 200h,2011,Black
784,81440,CHEVROLET,Volt,2017,Black
94,0,BMW,650,2014,Blue
14834,147700,HYUNDAI,Elantra,2011,Black
31,0,LEXUS,CT 200h,2015,Grey
21639,144000,BMW,118 M-sport LCI,2008,Black
188,197328,TOYOTA,Prius,2011,White
37984,82000,SSANGYONG,Actyon,2017,Green
31361,58000,TOYOTA,Camry se,2014,Grey
19030,69650,TOYOTA,Aqua,2014,Blue
28241,112843,HYUNDAI,Elantra,2014,Grey
17876,261000,TOYOTA,Camry,2012,Black
58018,31000,BMW,X1,2017,Black
29586,212762,HYUNDAI,Santa FE,2014,Silver
14069,111000,TOYOTA,Aqua,2012,Yellow
862,130478,TOYOTA,Camry,2014,White
9408,100000,FORD,Transit,1994,White
6586,140000,NISSAN,Skyline,2001,Silver
36065,200000,MERCEDES-BENZ,ML 350,2011,Grey
18817,279722,AUDI,A6,2014,Black
15718,104282,HYUNDAI,Elantra,2010,Silver
1646,0,TOYOTA,Camry,2013,Silver
53314,128000,TOYOTA,Land Cruiser Prado,2010,Black
5645,300000,HONDA,Civic,1997,White
12858,159928,MERCEDES-BENZ,GLA 250,2015,Black
83891,59083,MERCEDES-BENZ,G 550,2015,White
16465,43330,KIA,Optima,2013,White
22063,142264,HYUNDAI,Tucson,2010,White
314,158870,TOYOTA,Tacoma,2013,White
39829,155821,LEXUS,GX 460,2010,Black
80,160000,NISSAN,Serena,2007,White
37006,38415,BMW,328,2015,Black
20385,125000,TOYOTA,Prius,2011,Black
314,225510,TOYOTA,Camry,2013,White
19416,172125,CHEVROLET,Orlando,2012,Grey
12880,173177,HYUNDAI,Sonata,2010,White
141124,148000,MERCEDES-BENZ,S 550,2014,Black
21395,204067,CHEVROLET,Orlando,2017,Grey
10976,305000,MERCEDES-BENZ,E 270,2001,Silver
10349,0,BMW,X5,2014,Black
64604,0,LEXUS,RX 350,2016,White
30,0,NISSAN,Tiida,2005,Silver
8311,144872,HONDA,Civic,2013,White
11290,57248,KIA,Optima,2014,Silver
27654,83897,HYUNDAI,Elantra,2013,White
13877,161240,HYUNDAI,Sonata,2010,White
17562,213990,FORD,Transit,2002,White
862,0,MINI,Cooper S Cabrio,2013,Black
10663,62000,TOYOTA,Aqua,2012,Orange
12720,235285,HYUNDAI,Sonata,2014,White
6752,74830,CHEVROLET,Cruze,2009,Black
7175,192000,HONDA,Insight EX,2009,Grey
11604,330659,HYUNDAI,Sonata,2014,Silver
6272,19900,HONDA,Civic,2003,Black
470,138070,LEXUS,RX 350,2010,Black
11917,142526,HONDA,Insight,2009,White
68994,135000,VOLKSWAGEN,Crafter 2.5 TDI,2009,White
47042,106918,LEXUS,GX 470,2015,Black
31361,52000,INFINITI,EX37,2012,Black
17158,122740,HYUNDAI,Elantra,2010,White
14740,179100,BMW,X5,2004,Black
17405,51236,HYUNDAI,Sonata,2015,White
19757,208000,TOYOTA,Camry,2012,White
2666,127789,TOYOTA,Prius,2015,Grey
12231,120000,TOYOTA,Prius,2010,Red
627,386144,HONDA,Cr-v,2004,Green
4391,149434,MERCEDES-BENZ,S 550,2010,Black
1803,258909,TOYOTA,Prius,2010,White
16894,175237,HYUNDAI,Elantra,2011,Silver
23521,131000,MERCEDES-BENZ,250,2011,Black
392,42078,HONDA,Accord,2018,White
7840,360000,MERCEDES-BENZ,ML 320,1998,Red
31650,164805,HYUNDAI,H1,2014,White
36065,187000,MERCEDES-BENZ,E 350,2010,Grey
26030,75000,LEXUS,CT 200h 1.8,2013,White
7527,263459,SUBARU,Forester,2013,Blue
6586,21328,MAZDA,616,2018,Grey
20266,107523,HYUNDAI,Elantra,2012,White
32104,87074,CHEVROLET,Malibu,2015,Black
200,555,TOYOTA,Prius,2010,White
12231,170000,NISSAN,X-Trail,2004,Golden
5331,0,FORD,Galaxy,1999,White
26343,36458,HYUNDAI,Santa FE,2013,White
35124,169000,MERCEDES-BENZ,Sprinter,2013,White
392,162987,VOLKSWAGEN,Jetta,2012,Grey
8881,62741,HYUNDAI,Elantra,2010,Silver
17249,140000,TOYOTA,Prius,2010,Silver
39559,142655,HYUNDAI,Santa FE,2015,Grey
392,314373,TOYOTA,Camry,2012,Grey
7213,274098,BMW,X5,2012,White
11133,170043,BMW,X5,2011,Grey
16308,144000,HYUNDAI,Sonata,2011,Blue
44545,101633,HYUNDAI,Santa FE,2017,Silver
12231,174582,HYUNDAI,I30,2009,Black
17035,185367,HYUNDAI,Sonata,2011,Black
14269,42802,HONDA,Odyssey,2016,Grey
12950,157000,OPEL,Astra,2008,Silver
706,25955,TOYOTA,RAV 4,2018,White
18826,195965,HYUNDAI,Elantra,2014,White
23414,90000,HYUNDAI,Tucson,2012,White
